0.1	0.974778
0.196667	0.949042
0.293333	0.922377
0.39	0.89337
0.486667	0.861861
0.583333	0.829377
0.68	0.785132
0.776667	0.740234
0.873333	0.669918
0.97	0.521177
1.06667	0.298869
1.16333	0.180179
1.26	0.0377059
1.35667	0.0210212
1.45333	0.00912746
1.55	-0.0104446
1.64667	-0.00264458
1.74333	0.000134251
1.84	-0.0274831
1.93667	0.0174518
2.03333	-0.00350199
2.13	-0.00834911
2.22667	-0.0053304
2.32333	-0.0121488
2.42	0.00237409
2.51667	0.0049295
2.61333	-0.0113066
2.71	9.16302e-05
2.80667	-0.0144515
2.90333	-0.00842303
