0.1	0.496094
0.196667	0.590375
0.293333	0.638686
0.39	0.653978
0.486667	0.655735
0.583333	0.653222
0.68	0.628916
0.776667	0.601407
0.873333	0.532871
0.97	0.408871
1.06667	0.206863
1.16333	0.0640817
1.26	0.0203447
1.35667	0.018642
1.45333	0.0032985
1.55	0.000365293
1.64667	-0.00916518
1.74333	-0.00562351
1.84	0.00667307
1.93667	0.0253177
2.03333	0.00358874
2.13	-0.0144086
2.22667	-0.00608872
2.32333	-0.00231322
2.42	-0.00335626
2.51667	0.00103412
2.61333	0.007353
2.71	-0.00271841
2.80667	-0.00888808
2.90333	0.00966798
