0.1	0.497961
0.196667	0.589154
0.293333	0.625245
0.39	0.64257
0.486667	0.664055
0.583333	0.639136
0.68	0.64503
0.776667	0.59196
0.873333	0.563457
0.97	0.465372
1.06667	0.386018
1.16333	0.229144
1.26	0.174722
1.35667	0.0943525
1.45333	0.0681551
1.55	0.00917938
1.64667	0.0371476
1.74333	0.00898191
1.84	0.014929
1.93667	0.0302205
2.03333	0.00663484
2.13	0.0122221
2.22667	0.00263047
2.32333	-0.0107025
2.42	0.0261021
2.51667	0.00696278
2.61333	0.00454977
2.71	-0.0131609
2.80667	-0.00355919
2.90333	0.00652811
